year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,DATE
2018,9,6,6.3871,6.3893,9.3581,2018-09-06
2018,9,7,6.4373,6.4394,9.2623,2018-09-07
2018,9,8,6.3994,6.4013,9.0238,2018-09-08
2018,9,9,6.3485,6.3658,8.5584,2018-09-09
2018,9,10,5.9393,5.9518,6.9348,2018-09-10
2018,9,11,5.6501,5.7252,5.5512,2018-09-11
2018,9,12,3.6478,5.477,1.6462,2018-09-12
2018,9,13,0.551,3.7738,0.0514,2018-09-13
2018,9,14,3.3271,5.2805,1.3711,2018-09-14
2018,9,15,5.7919,6.1426,5.6364,2018-09-15
2018,9,16,0.9053,5.4434,0.1824,2018-09-16
2018,9,17,4.6219,6.3766,4.2761,2018-09-17
2018,9,18,6.6797,6.6852,8.9184,2018-09-18
2018,9,19,5.4012,6.0972,4.3296,2018-09-19
2018,9,20,2.91,6.1128,1.1995,2018-09-20
2018,9,21,5.9868,6.3694,6.6948,2018-09-21
2018,9,22,5.4907,6.258,5.3376,2018-09-22
2018,9,23,6.4049,6.4087,7.6505,2018-09-23
2018,9,24,4.8605,6.2009,3.8573,2018-09-24
2018,9,25,1.9058,5.826,0.3701,2018-09-25
2018,9,26,0.8851,5.8222,0.1834,2018-09-26
2018,9,27,3.6557,6.0065,2.665,2018-09-27
2018,9,28,5.8428,6.0864,4.9267,2018-09-28
2018,9,29,6.4728,6.5143,6.8335,2018-09-29
2018,9,30,5.4379,6.541,4.5468,2018-09-30
2018,10,1,6.2251,6.5731,5.7667,2018-10-01
2018,10,2,1.572,6.5134,0.4241,2018-10-02
2018,10,3,2.6069,6.1315,0.3386,2018-10-03
2018,10,4,6.1963,7.1078,5.0952,2018-10-04
2018,10,5,5.4103,7.0843,3.9962,2018-10-05
2018,10,6,4.2427,6.3672,1.5766,2018-10-06
2018,10,7,1.3668,6.5306,0.2386,2018-10-07
2018,10,8,4.541,6.5126,2.9525,2018-10-08
2018,10,9,4.9092,6.7063,2.8963,2018-10-09
2018,10,10,1.9282,6.2873,0.27,2018-10-10
2018,10,11,5.2054,6.9528,3.4344,2018-10-11
2018,10,12,4.8038,6.4982,2.58,2018-10-12
2018,10,13,1.6519,6.9127,0.3991,2018-10-13
2018,10,14,1.6622,6.9763,0.1855,2018-10-14
2018,10,15,6.9883,7.5554,7.596,2018-10-15
2018,10,16,7.3286,7.5403,7.9723,2018-10-16
2018,10,17,5.946,7.0579,4.637,2018-10-17
2018,10,18,5.5392,6.8522,4.2718,2018-10-18
2018,10,19,4.4945,7.4472,0.42,2018-10-19
2018,10,20,7.1141,7.6841,7.6315,2018-10-20
2018,10,21,7.3577,7.5914,8.0777,2018-10-21
2018,10,22,5.8056,7.5274,2.994,2018-10-22
2018,10,23,0.9811,7.339,0.337,2018-10-23
2018,10,24,2.6928,7.5067,0.8688,2018-10-24
2018,10,25,4.1345,7.3855,1.2173,2018-10-25
2018,10,26,4.753,7.3853,2.3369,2018-10-26
2018,10,27,8.0827,8.1242,9.6127,2018-10-27
2018,10,28,7.8175,8.0702,8.3654,2018-10-28
2018,10,29,8.0839,8.1053,10.0382,2018-10-29
2018,10,30,6.7999,7.6838,5.8786,2018-10-30
2018,10,31,4.6318,7.5341,2.1487,2018-10-31
2018,11,1,3.175,7.7422,0.3864,2018-11-01
2018,11,2,4.794,7.6843,2.3755,2018-11-02
2018,11,3,3.9938,7.5418,2.6938,2018-11-03
2018,11,4,7.1849,7.8326,5.4022,2018-11-04
2018,11,5,7.7671,8.0196,7.6464,2018-11-05
2018,11,6,3.066,7.6526,0.0014,2018-11-06
2018,11,7,7.8962,8.1149,8.587,2018-11-07
2018,11,8,8.2135,8.2462,10.0082,2018-11-08
2018,11,9,8.3695,8.3849,10.4801,2018-11-09
2018,11,10,8.411,8.419,10.4148,2018-11-10
2018,11,11,8.1242,8.1943,9.0847,2018-11-11
2018,11,12,7.147,8.0402,6.75,2018-11-12
2018,11,13,6.3386,7.6255,4.1899,2018-11-13
2018,11,14,6.222,8.1029,3.81,2018-11-14
2018,11,15,8.8061,8.814,10.6044,2018-11-15
2018,11,16,7.1045,8.4809,6.4999,2018-11-16
2018,11,17,7.8595,8.0513,8.1533,2018-11-17
2018,11,18,1.7796,7.9476,0.3058,2018-11-18
2018,11,19,8.8428,8.91,10.7503,2018-11-19
2018,11,20,8.49,8.723,9.4886,2018-11-20
2018,11,21,8.2476,8.5908,9.109,2018-11-21
2018,11,22,7.1376,8.2423,5.8277,2018-11-22
2018,11,23,3.2875,8.0278,0.4678,2018-11-23
2018,11,24,6.2748,8.389,3.763,2018-11-24
2018,11,25,8.3198,8.5097,8.6371,2018-11-25
2018,11,26,7.8082,8.4475,6.9288,2018-11-26
2018,11,27,6.1399,8.1514,3.8347,2018-11-27
2018,11,28,3.4685,8.0126,0.3161,2018-11-28
2018,11,29,5.3962,8.2332,2.5075,2018-11-29
2018,11,30,6.0514,8.2356,3.7802,2018-11-30
2018,12,1,8.5226,8.6112,8.6892,2018-12-01
2018,12,2,8.9842,9.0295,10.4599,2018-12-02
2018,12,3,8.7684,8.8819,9.163,2018-12-03
2018,12,4,8.838,8.9563,10.1551,2018-12-04
2018,12,5,8.7094,8.76,9.5208,2018-12-05
2018,12,6,7.6608,8.4732,6.5731,2018-12-06
2018,12,7,8.4794,8.7391,8.7226,2018-12-07
2018,12,8,9.2479,9.2599,11.5246,2018-12-08
2018,12,9,8.4062,8.9076,8.371,2018-12-09
2018,12,10,7.3644,8.5121,5.5068,2018-12-10
2018,12,11,8.4756,8.5817,9.197,2018-12-11
2018,12,12,4.3219,8.4206,1.1866,2018-12-12
2018,12,13,8.0899,8.5049,7.397,2018-12-13
2018,12,14,8.1125,8.5793,8.443,2018-12-14
2018,12,15,4.836,8.3285,2.315,2018-12-15
2018,12,16,7.9162,8.381,7.3942,2018-12-16
2018,12,17,8.3887,8.4792,9.0156,2018-12-17
2018,12,18,7.5497,8.5394,6.8474,2018-12-18
2018,12,19,7.4222,8.4689,5.8212,2018-12-19
2018,12,20,7.955,8.5159,7.3205,2018-12-20
2018,12,21,5.3736,8.3762,2.7602,2018-12-21
2018,12,22,2.7986,8.1667,0.4152,2018-12-22
2018,12,23,7.2432,8.489,6.065,2018-12-23
2018,12,24,7.0879,8.5442,6.3185,2018-12-24
2018,12,25,7.7508,8.6249,7.7042,2018-12-25
2018,12,26,7.3932,8.5759,6.3218,2018-12-26
2018,12,27,8.0585,8.6098,7.6366,2018-12-27
2018,12,28,3.4241,8.3477,0.7721,2018-12-28
2018,12,29,7.2847,8.2279,5.5586,2018-12-29
2018,12,30,6.1814,8.2555,2.9465,2018-12-30
2018,12,31,4.5077,7.8667,1.2514,2018-12-31
2019,1,1,7.2319,8.3803,4.4498,2019-01-01
2019,1,2,7.8106,8.3398,6.7908,2019-01-02
2019,1,3,7.6771,8.5224,6.8942,2019-01-03
2019,1,4,5.43,8.3186,3.3437,2019-01-04
2019,1,5,1.5595,8.1516,0.1058,2019-01-05
2019,1,6,3.1085,8.0386,0.6648,2019-01-06
2019,1,7,2.8752,7.956,0.2359,2019-01-07
2019,1,8,4.9133,8.0244,1.6034,2019-01-08
2019,1,9,7.2994,7.9783,5.245,2019-01-09
2019,1,10,7.4993,8.4043,6.8995,2019-01-10
2019,1,11,4.9507,8.1713,2.1523,2019-01-11
2019,1,12,7.2199,8.3378,5.9642,2019-01-12
2019,1,13,6.84,8.3153,5.0666,2019-01-13
2019,1,14,6.1577,8.1775,1.578,2019-01-14
2019,1,15,7.0747,8.2807,4.4059,2019-01-15
2019,1,16,7.5972,8.237,6.3528,2019-01-16
2019,1,17,8.3148,8.4192,9.4298,2019-01-17
2019,1,18,2.9662,8.1667,0.6802,2019-01-18
2019,1,19,3.5983,8.4386,0.7356,2019-01-19
2019,1,20,7.2245,8.447,5.4295,2019-01-20
2019,1,21,8.4466,8.4907,9.5467,2019-01-21
2019,1,22,8.2152,8.3422,9.1145,2019-01-22
2019,1,23,7.692,8.274,5.8181,2019-01-23
2019,1,24,5.6206,8.0748,3.247,2019-01-24
2019,1,25,8.0791,8.1742,8.5613,2019-01-25
2019,1,26,7.2662,8.0482,6.6694,2019-01-26
2019,1,27,7.3056,8.033,6.3593,2019-01-27
2019,1,28,6.8743,8.2243,5.4562,2019-01-28
2019,1,29,7.9061,8.1439,8.4763,2019-01-29
2019,1,30,8.1218,8.1766,8.6009,2019-01-30
2019,1,31,7.973,8.1874,8.3626,2019-01-31
2019,2,1,7.6334,8.0654,7.3406,2019-02-01
2019,2,2,5.4665,7.6814,1.7654,2019-02-02
2019,2,3,4.6214,7.2094,0.9506,2019-02-03
2019,2,4,8.0122,8.148,8.363,2019-02-04
2019,2,5,7.5941,8.2862,7.117,2019-02-05
2019,2,6,7.8869,8.2992,8.3741,2019-02-06
2019,2,7,8.2027,8.3676,8.7797,2019-02-07
2019,2,8,7.5655,8.1358,7.0157,2019-02-08
2019,2,9,5.6753,7.8214,3.8256,2019-02-09
2019,2,10,4.033,7.6118,1.4026,2019-02-10
2019,2,11,7.5564,7.9255,7.3152,2019-02-11
2019,2,12,2.5092,7.6982,0.4078,2019-02-12
2019,2,13,7.699,8.0705,7.9267,2019-02-13
2019,2,14,2.843,7.1623,0.5981,2019-02-14
2019,2,15,6.2251,7.961,4.7659,2019-02-15
2019,2,16,4.1114,7.848,2.315,2019-02-16
2019,2,17,6.7567,7.7743,5.8702,2019-02-17
2019,2,18,7.3918,7.8547,8.2721,2019-02-18
2019,2,19,7.4714,7.8391,8.2138,2019-02-19
2019,2,20,7.7093,7.9361,9.1534,2019-02-20
2019,2,21,7.7273,7.9517,9.4776,2019-02-21
2019,2,22,7.6944,7.9267,8.8128,2019-02-22
2019,2,23,7.7942,7.8226,9.6953,2019-02-23
2019,2,24,7.6274,7.6937,9.1094,2019-02-24
2019,2,25,3.2861,7.5089,2.0717,2019-02-25
2019,2,26,4.6865,7.1621,1.6385,2019-02-26
2019,2,27,7.5036,7.7621,8.239,2019-02-27
2019,2,28,7.9908,8.0196,10.0344,2019-02-28
2019,3,1,8.0009,8.0525,10.0481,2019-03-01
2019,3,2,7.3934,7.7275,8.7986,2019-03-02
2019,3,3,7.5684,7.6397,9.1906,2019-03-03
2019,3,4,7.397,7.5871,8.8572,2019-03-04
2019,3,5,2.4048,7.1071,0.7051,2019-03-05
2019,3,6,1.2511,7.027,0.4927,2019-03-06
2019,3,7,3.5357,6.9082,0.2959,2019-03-07
2019,3,8,1.7674,6.8978,0.6182,2019-03-08
2019,3,9,2.694,6.8582,1.4004,2019-03-09
2019,3,10,3.1171,6.9996,0.4615,2019-03-10
2019,3,11,4.7714,6.8371,2.3945,2019-03-11
2019,3,12,4.4575,6.6384,2.5111,2019-03-12
2019,3,13,2.0227,6.4534,0.2314,2019-03-13
2019,3,14,3.1601,6.7934,0.7963,2019-03-14
2019,3,15,2.5308,6.612,1.0162,2019-03-15
2019,3,16,2.5241,6.1783,0.1135,2019-03-16
2019,3,17,1.4873,6.4332,0.1126,2019-03-17
2019,3,18,4.1868,6.7346,3.4481,2019-03-18
2019,3,19,5.4163,6.6151,4.9846,2019-03-19
2019,3,20,3.5486,6.4231,1.7962,2019-03-20
2019,3,21,6.7498,6.8114,8.3825,2019-03-21
2019,3,22,6.8002,6.8314,8.8786,2019-03-22
2019,3,23,6.7354,6.7942,8.6707,2019-03-23
2019,3,24,6.2638,6.6202,7.002,2019-03-24
2019,3,25,6.2335,6.612,6.162,2019-03-25
2019,3,26,5.238,6.5131,3.5796,2019-03-26
2019,3,27,5.9642,6.3955,5.9362,2019-03-27
2019,3,28,6.3929,6.3958,8.099,2019-03-28
2019,3,29,6.3326,6.3634,8.1403,2019-03-29
2019,3,30,6.3228,6.3379,8.2414,2019-03-30
2019,3,31,1.5262,6.1692,0.3547,2019-03-31
2019,4,1,1.5002,5.8358,0.187,2019-04-01
2019,4,2,0.5448,5.8231,0.1596,2019-04-02
2019,4,3,2.5853,5.771,0.835,2019-04-03
2019,4,4,3.5453,5.5243,2.2207,2019-04-04
2019,4,5,1.7412,5.9448,0.3545,2019-04-05
2019,4,6,5.1074,6.0482,5.5481,2019-04-06
2019,4,7,5.7386,6.2657,6.9406,2019-04-07
2019,4,8,5.5771,6.1505,6.3456,2019-04-08
2019,4,9,5.5236,6.1236,6.3461,2019-04-09
2019,4,10,5.9167,6.0686,8.2159,2019-04-10
2019,4,11,4.3255,5.9458,4.5766,2019-04-11
2019,4,12,5.4643,5.7958,6.2484,2019-04-12
2019,4,13,4.2264,5.6165,3.114,2019-04-13
2019,4,14,5.4206,5.5956,6.5395,2019-04-14
2019,4,15,4.9622,5.5027,4.7678,2019-04-15
2019,4,16,4.939,5.5915,5.2517,2019-04-16
2019,4,17,5.3234,5.8296,7.4278,2019-04-17
2019,4,18,5.6412,5.6568,8.239,2019-04-18
2019,4,19,4.6735,5.3806,5.1506,2019-04-19
2019,4,20,1.7198,5.1914,0.2659,2019-04-20
2019,4,21,0.9612,4.9598,0.1387,2019-04-21
2019,4,22,3.1853,5.0849,3.2107,2019-04-22
2019,4,23,4.8014,5.1641,6.0271,2019-04-23
2019,4,24,4.519,5.105,4.3015,2019-04-24
2019,4,25,2.5471,4.9927,1.1911,2019-04-25
2019,4,26,1.1892,4.8108,0.3055,2019-04-26
2019,4,27,1.1376,4.861,0.3048,2019-04-27
2019,4,28,3.2431,5.2807,1.7657,2019-04-28
2019,4,29,4.7822,5.3122,6.0134,2019-04-29
2019,4,30,0.8698,4.7796,0.2285,2019-04-30
2019,5,1,3.9929,4.8797,3.9569,2019-05-01
2019,5,2,3.2702,4.8122,3.0298,2019-05-02
2019,5,3,4.0752,4.7174,5.3412,2019-05-03
2019,5,4,1.7633,4.6476,0.1423,2019-05-04
2019,5,5,3.9247,4.7165,4.662,2019-05-05
2019,5,6,1.7926,4.5163,0.5741,2019-05-06
2019,5,7,3.3091,4.5965,3.3607,2019-05-07
2019,5,8,3.0238,4.4054,0.9072,2019-05-08
2019,5,9,2.9906,4.4858,2.0892,2019-05-09
2019,5,10,2.1677,4.3802,0.3869,2019-05-10
2019,5,11,1.1388,4.3937,0.3506,2019-05-11
2019,5,12,1.6183,4.6207,0.3737,2019-05-12
2019,5,13,4.5341,4.7887,6.5191,2019-05-13
2019,5,14,4.7076,4.8295,7.133,2019-05-14
2019,5,15,4.6781,4.7136,7.4424,2019-05-15
2019,5,16,4.2835,4.6418,6.4889,2019-05-16
2019,5,17,4.3541,4.5295,6.1843,2019-05-17
2019,5,18,4.3646,4.4921,6.8374,2019-05-18
2019,5,19,1.8559,4.2521,0.9562,2019-05-19
2019,5,20,2.2606,4.0462,1.1957,2019-05-20
2019,5,21,0.7819,3.871,0.1846,2019-05-21
2019,5,22,1.8814,4.3195,0.3115,2019-05-22
2019,5,23,1.1338,4.2559,0.8676,2019-05-23
2019,5,24,2.3278,4.3591,1.8288,2019-05-24
2019,5,25,4.4878,4.4969,7.4578,2019-05-25
2019,5,26,3.0413,4.189,3.3578,2019-05-26
2019,5,27,2.598,3.9718,2.0918,2019-05-27
2019,5,28,1.2413,3.9965,0.2069,2019-05-28
2019,5,29,1.5785,3.9463,0.612,2019-05-29
2019,5,30,1.6411,3.8671,2.2238,2019-05-30
2019,5,31,1.6188,4.0704,0.4735,2019-05-31
2019,6,1,1.6231,3.9451,0.445,2019-06-01
2019,6,2,2.9155,4.0766,2.777,2019-06-02
2019,6,3,4.109,4.3219,6.0449,2019-06-03
2019,6,4,3.8714,4.3001,5.1106,2019-06-04
2019,6,5,4.3241,4.3426,7.3733,2019-06-05
2019,6,6,4.3037,4.3687,7.1458,2019-06-06
2019,6,7,2.9424,4.1302,2.8877,2019-06-07
2019,6,8,1.6867,3.5734,0.7822,2019-06-08
2019,6,9,2.7559,3.9305,3.1992,2019-06-09
2019,6,10,2.3645,3.9821,0.5779,2019-06-10
2019,6,11,2.8325,3.7406,2.423,2019-06-11
2019,6,12,3.2436,3.7908,3.8618,2019-06-12
2019,6,13,3.5362,3.8784,4.6882,2019-06-13
2019,6,14,3.0485,3.7802,2.339,2019-06-14
2019,6,15,2.8994,3.8244,1.3471,2019-06-15
2019,6,16,2.6561,3.6866,1.8475,2019-06-16
2019,6,17,2.0885,3.895,0.7889,2019-06-17
2019,6,18,1.2686,3.7786,0.947,2019-06-18
2019,6,19,1.5158,3.9842,0.5054,2019-06-19
2019,6,20,4.1705,4.1789,7.0915,2019-06-20
2019,6,21,3.9797,3.9823,6.8623,2019-06-21
2019,6,22,3.7306,3.9554,4.9267,2019-06-22
2019,6,23,4.0402,4.0786,6.8813,2019-06-23
2019,6,24,4.073,4.1402,6.7507,2019-06-24
2019,6,25,1.7294,3.6881,2.2229,2019-06-25
2019,6,26,4.1714,4.2386,6.9881,2019-06-26
2019,6,27,1.6334,3.6866,0.78,2019-06-27
2019,6,28,3.3451,3.7618,4.5314,2019-06-28
2019,6,29,3.7706,3.8741,5.6662,2019-06-29
2019,6,30,2.0155,3.6161,2.0609,2019-06-30
2019,7,1,1.3694,3.8736,0.7567,2019-07-01
2019,7,2,0.7267,3.75,0.3547,2019-07-02
2019,7,3,3.9103,4.2691,6.4754,2019-07-03
2019,7,4,3.1169,4.1854,4.05,2019-07-04
2019,7,5,4.3889,4.3934,7.8658,2019-07-05
2019,7,6,4.5283,4.5305,8.4007,2019-07-06
2019,7,7,3.7646,4.5259,4.5866,2019-07-07
2019,7,8,4.4023,4.4071,7.7311,2019-07-08
2019,7,9,3.5333,4.2374,4.0702,2019-07-09
2019,7,10,3.9446,4.1914,5.2063,2019-07-10
2019,7,11,3.3422,4.1208,3.7488,2019-07-11
2019,7,12,2.9261,3.9607,2.4497,2019-07-12
2019,7,13,3.0012,3.6094,2.976,2019-07-13
2019,7,14,1.7935,3.5522,1.039,2019-07-14
2019,7,15,3.4769,4.0294,3.8544,2019-07-15
2019,7,16,3.9778,4.4866,5.2562,2019-07-16
2019,7,17,4.3954,4.5185,6.739,2019-07-17
2019,7,18,2.2553,3.685,0.6994,2019-07-18
2019,7,19,2.1259,3.8018,0.8261,2019-07-19
2019,7,20,3.4829,3.9754,3.8825,2019-07-20
2019,7,21,3.5129,3.9766,4.1405,2019-07-21
2019,7,22,1.5739,3.714,0.9586,2019-07-22
2019,7,23,1.1352,3.827,0.3259,2019-07-23
2019,7,24,0.779,4.0169,0.0463,2019-07-24
2019,7,25,0.6862,4.0906,0.1025,2019-07-25
2019,7,26,2.3534,4.6486,1.729,2019-07-26
2019,7,27,1.4731,4.7213,0.445,2019-07-27
2019,7,28,3.8232,4.6229,3.5738,2019-07-28
2019,7,29,1.9855,4.1129,1.4614,2019-07-29
2019,7,30,4.223,4.4527,5.9659,2019-07-30
2019,7,31,4.6061,4.6128,7.2182,2019-07-31
2019,8,1,4.4246,4.4825,5.9964,2019-08-01
2019,8,2,3.7198,4.9226,4.7069,2019-08-02
2019,8,3,5.1655,5.1665,8.778,2019-08-03
2019,8,4,5.172,5.1751,8.707,2019-08-04
2019,8,5,5.1698,5.1713,8.5018,2019-08-05
2019,8,6,4.8571,4.8763,7.3718,2019-08-06
2019,8,7,4.4196,4.4398,5.7211,2019-08-07
2019,8,8,3.8551,4.2622,3.8822,2019-08-08
2019,8,9,1.2864,4.1263,0.211,2019-08-09
2019,8,10,3.4246,5.0398,2.6393,2019-08-10
2019,8,11,4.3334,4.4304,4.5838,2019-08-11
2019,8,12,3.2688,4.1978,1.8646,2019-08-12
2019,8,13,5.4922,5.4996,8.8416,2019-08-13
2019,8,14,5.3446,5.5896,8.094,2019-08-14
2019,8,15,4.6762,4.7971,5.4874,2019-08-15
2019,8,16,4.447,4.8163,4.9956,2019-08-16
2019,8,17,3.5974,4.243,2.5577,2019-08-17
2019,8,18,3.0367,3.6845,1.5242,2019-08-18
2019,8,19,5.0582,5.1274,5.9484,2019-08-19
2019,8,20,5.5356,5.5404,8.0873,2019-08-20
2019,8,21,5.5627,5.5687,8.106,2019-08-21
2019,8,22,2.3539,4.6337,0.8796,2019-08-22
2019,8,23,5.707,5.7458,8.2596,2019-08-23
2019,8,24,5.5694,5.6155,7.7417,2019-08-24
2019,8,25,3.1577,4.5218,2.0222,2019-08-25
2019,8,26,0.3494,4.145,0.095,2019-08-26
2019,8,27,4.957,5.0503,5.4086,2019-08-27
2019,8,28,5.3006,5.4754,7.092,2019-08-28
2019,8,29,5.5234,5.557,7.2998,2019-08-29
2019,8,30,4.8098,5.046,4.5072,2019-08-30
2019,8,31,1.7501,4.9774,0.595,2019-08-31
2019,9,1,4.5492,6.0439,4.9512,2019-09-01
2019,9,2,6.0811,6.1423,8.4629,2019-09-02
2019,9,3,5.9594,6.0967,7.4582,2019-09-03
2019,9,4,2.8853,5.8423,1.9884,2019-09-04
2019,9,5,1.7614,5.6422,0.0636,2019-09-05
2019,9,6,4.1585,5.0359,2.3198,2019-09-06
2019,9,7,3.0929,4.9742,0.5321,2019-09-07
2019,9,8,3.2602,4.535,0.9991,2019-09-08
2019,9,9,4.5151,5.3162,3.703,2019-09-09
2019,9,10,4.1242,4.6946,2.3671,2019-09-10
2019,9,11,1.6027,4.8173,0.2678,2019-09-11
2019,9,12,3.2736,5.9556,1.5787,2019-09-12
2019,9,13,5.6863,6.019,5.5644,2019-09-13
2019,9,14,4.6183,5.4634,3.4056,2019-09-14
2019,9,15,5.1996,5.2646,4.5161,2019-09-15
2019,9,16,4.0169,4.6627,2.3664,2019-09-16
2019,9,17,1.9435,5.7115,0.0917,2019-09-17
2019,9,18,4.529,6.1202,3.7697,2019-09-18
2019,9,19,1.6294,4.8641,0.4138,2019-09-19
2019,9,20,6.047,6.395,6.4766,2019-09-20
2019,9,21,6.5676,6.8179,7.4083,2019-09-21
2019,9,22,7.0942,7.2175,9.2222,2019-09-22
2019,9,23,6.7051,6.7793,8.106,2019-09-23
2019,9,24,4.7364,6.1471,2.5745,2019-09-24
2019,9,25,5.0777,6.6434,4.0769,2019-09-25
2019,9,26,7.2194,7.3294,9.2669,2019-09-26
2019,9,27,7.1369,7.205,8.9957,2019-09-27
2019,9,28,6.9293,6.9938,8.5325,2019-09-28
2019,9,29,6.9665,6.9802,8.6388,2019-09-29
2019,9,30,6.1236,6.2426,5.509,2019-09-30
2019,10,1,6.1152,6.4322,5.6568,2019-10-01
2019,10,2,1.9565,5.9966,0.1975,2019-10-02
2019,10,3,3.2554,6.2683,0.7685,2019-10-03
2019,10,4,3.857,6.2995,1.8751,2019-10-04
2019,10,5,1.2079,6.6473,0.2534,2019-10-05
2019,10,6,3.3406,7.1606,0.3295,2019-10-06
2019,10,7,6.7236,7.5175,5.5313,2019-10-07
2019,10,8,6.9982,7.5809,8.077,2019-10-08
2019,10,9,7.4957,7.5089,9.8206,2019-10-09
2019,10,10,7.5986,7.6018,10.0682,2019-10-10
2019,10,11,7.2869,7.3694,9.0043,2019-10-11
2019,10,12,7.3795,7.3819,9.1622,2019-10-12
2019,10,13,7.1064,7.2715,7.9346,2019-10-13
2019,10,14,3.0199,6.5338,0.7142,2019-10-14
2019,10,15,1.3963,6.6235,0.0449,2019-10-15
2019,10,16,2.7562,6.631,0.1346,2019-10-16
2019,10,17,5.7358,7.057,3.4164,2019-10-17
2019,10,18,1.8782,6.8518,0.2602,2019-10-18
2019,10,19,4.1342,6.8359,1.1964,2019-10-19
2019,10,20,2.959,6.8309,0.7039,2019-10-20
2019,10,21,2.5687,7.8192,0.4332,2019-10-21
2019,10,22,7.8497,8.0165,8.7398,2019-10-22
2019,10,23,7.9135,8.0767,9.1272,2019-10-23
2019,10,24,8.1106,8.1154,10.0678,2019-10-24
2019,10,25,5.5836,7.8511,4.7753,2019-10-25
2019,10,26,4.908,7.3687,3.1882,2019-10-26
2019,10,27,7.4131,7.7165,7.3846,2019-10-27
2019,10,28,7.5715,7.662,8.2176,2019-10-28
2019,10,29,7.217,7.4654,6.5314,2019-10-29
2019,10,30,6.858,7.4244,5.8046,2019-10-30
2019,10,31,3.2462,6.7056,0.4157,2019-10-31
2019,11,1,7.4417,7.4532,7.0754,2019-11-01
2019,11,2,7.1664,7.7141,6.0386,2019-11-02
2019,11,3,5.8202,7.3056,2.5224,2019-11-03
2019,11,4,7.4292,7.7268,7.2365,2019-11-04
2019,11,5,1.7263,7.4585,0.0101,2019-11-05
2019,11,6,5.538,7.3622,2.257,2019-11-06
2019,11,7,3.1198,7.4554,0.325,2019-11-07
2019,11,8,6.3581,7.8782,5.4953,2019-11-08
2019,11,9,5.2783,7.8842,3.8998,2019-11-09
2019,11,10,7.1306,8.0688,5.262,2019-11-10
2019,11,11,7.782,8.3856,8.0268,2019-11-11
2019,11,12,7.4957,8.2116,7.6193,2019-11-12
2019,11,13,1.3642,7.8281,0.2126,2019-11-13
2019,11,14,5.9407,8.1134,2.7785,2019-11-14
2019,11,15,8.2325,8.339,8.723,2019-11-15
2019,11,16,8.7854,8.8171,10.805,2019-11-16
2019,11,17,8.4425,8.7295,9.0768,2019-11-17
2019,11,18,8.0863,8.4862,8.2541,2019-11-18
2019,11,19,8.1526,8.2927,8.4521,2019-11-19
2019,11,20,7.9752,8.2265,8.2154,2019-11-20
2019,11,21,6.3864,7.9668,2.825,2019-11-21
2019,11,22,5.9256,8.0443,2.6563,2019-11-22
2019,11,23,7.6562,8.4216,7.194,2019-11-23
2019,11,24,8.7122,8.7329,10.5271,2019-11-24
2019,11,25,7.5754,8.1886,7.3411,2019-11-25
2019,11,26,5.2721,7.8914,0.935,2019-11-26
2019,11,27,5.4094,8.1744,1.836,2019-11-27
2019,11,28,8.9208,9.0245,10.859,2019-11-28
2019,11,29,7.787,8.4497,7.4059,2019-11-29
2019,11,30,3.6905,8.2526,0.9355,2019-11-30
2019,12,1,3.6804,8.2824,0.6034,2019-12-01
2019,12,2,8.2618,8.7674,7.7916,2019-12-02
2019,12,3,6.9941,8.6088,5.7514,2019-12-03
2019,12,4,5.4206,8.1967,2.2426,2019-12-04
2019,12,5,6.5882,8.838,2.6467,2019-12-05
2019,12,6,9.2429,9.3324,11.2272,2019-12-06
2019,12,7,8.7542,9.1142,9.697,2019-12-07
2019,12,8,3.2563,8.6674,0.679,2019-12-08
2019,12,9,6.5069,8.5118,3.8414,2019-12-09
2019,12,10,7.2365,8.5361,4.878,2019-12-10
2019,12,11,7.704,8.633,7.0133,2019-12-11
2019,12,12,5.0179,8.4293,3.2782,2019-12-12
2019,12,13,8.4386,8.6134,8.7595,2019-12-13
2019,12,14,8.1751,8.6762,8.1391,2019-12-14
2019,12,15,3.8218,8.1682,2.8836,2019-12-15
2019,12,16,2.7154,8.2097,0.5112,2019-12-16
2019,12,17,8.2591,8.7425,8.2073,2019-12-17
2019,12,18,8.9434,9.132,9.8232,2019-12-18
2019,12,19,8.2646,8.6539,8.153,2019-12-19
2019,12,20,7.9282,8.5121,7.4218,2019-12-20
2019,12,21,4.4153,8.5322,0.6586,2019-12-21
2019,12,22,7.3351,8.9465,6.5354,2019-12-22
2019,12,23,9.269,9.2861,11.6582,2019-12-23
2019,12,24,9.2136,9.2294,11.7605,2019-12-24
2019,12,25,7.9202,8.6002,7.4923,2019-12-25
2019,12,26,6.7082,8.4384,2.7595,2019-12-26
2019,12,27,5.3383,8.3405,1.5185,2019-12-27
2019,12,28,8.4127,8.6959,9.133,2019-12-28
2019,12,29,8.0254,8.797,9.3199,2019-12-29
2019,12,30,6.672,8.7694,5.915,2019-12-30
2019,12,31,6.9619,8.4533,3.96,2019-12-31
2020,1,1,5.6328,8.5766,3.5292,2020-01-01
2020,1,2,7.098,8.6278,5.2855,2020-01-02
2020,1,3,8.4468,8.7797,9.4195,2020-01-03
2020,1,4,7.7273,8.779,7.1741,2020-01-04
